"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|CP002686.1_cds_AEE78730.1_27323",3167.75338620138,-0.0525221790726079,0.12944477260782,301.035119968892,4.90872978984822e-62,2.45381948050302e-59
"lcl|CP002684.1_cds_AEE29699.1_3491",455.896002896924,-0.408098645769618,0.163720868262412,300.808662492023,5.48901520153545e-62,2.6940086609136e-59
"lcl|CP002687.1_cds_ANM66727.1_37122",1323.78355849716,-0.517007736597391,0.119661473819076,300.354025741392,6.86930069763112e-62,3.31124826842597e-59
"lcl|CP002688.1_cds_AED95503.1_44270",1265.59061028407,0.506916746773094,0.145187202822102,299.24384160536,1.18793022858428e-61,5.62578747200073e-59
"lcl|CP002685.1_cds_AEC09218.1_17882",960.2804857552,0.0192783284694784,0.112924967695826,296.99770695041,3.59776279432673e-61,1.67444842879407e-58
"lcl|CP002688.1_cds_AED95928.1_44854",38.4054863601971,-1.72319675434236,0.34617351449944,295.369872495772,8.03102019634431e-61,3.67439591830709e-58
"lcl|CP002685.1_cds_AEC07186.1_15098",367.287356802607,0.520381480576682,0.127536787898308,292.370989363284,3.52505908056646e-60,1.58592408034685e-57
"lcl|CP002684.1_cds_AEE30779.1_4930",2606.17716652151,0.104892861815681,0.127053514673973,292.123095997087,3.98349280562921e-60,1.76279352123205e-57
"lcl|CP002684.1_cds_AEE35620.1_11459",1063.45233110517,1.26505735130981,0.209837172786762,291.540674459742,5.30901148380018e-60,2.31147509667261e-57
"lcl|CP002684.1_cds_AEE35889.1_11808",964.98553180305,0.835480952401865,0.115879706155489,290.891778768998,7.31134791715477e-60,3.1327385027885e-57
"lcl|CP002686.1_cds_AEE74127.1_20993",3269.92302959148,0.119649500779784,0.0887490082700084,288.137558501144,2.84356205492324e-59,1.19936115797809e-56
"lcl|CP002685.1_cds_AEC07297.1_15249",1022.70880409461,-0.341885334037436,0.0705242995042644,285.089611089216,1.2780374247995e-58,5.30759111462119e-56
"lcl|CP002686.1_cds_AEE74632.1_21696",2902.90253884594,-0.325149436051529,0.0554597608518723,285.036120758595,1.31219085608661e-58,5.36686060139423e-56
"lcl|CP002688.1_cds_AED93140.1_41099",218.664991648996,-0.275270605679714,0.36766179499774,284.410496353775,1.78630028917579e-58,7.19692388149423e-56
"lcl|CP002685.1_cds_AEC07454.1_15448",222.504736866446,-0.494915498934258,0.133002735437602,283.497119860951,2.80231784591032e-58,1.11243776371328e-55
"lcl|CP002687.1_cds_AEE82088.1_30109",13479.6984746796,-0.138764316321103,0.205191596846696,282.198645825775,5.31518258228376e-58,2.07939186414736e-55
"lcl|CP002688.1_cds_AED95740.1_44599",788.16861327017,0.547632354521661,0.110773897423,280.957096424041,9.80199724190794e-58,3.74922614936938e-55
"lcl|CP002684.1_cds_ANM59830.1_3976",1425.09640663225,-0.411190499414728,0.118406204907633,280.944866438006,9.86126756335578e-58,3.74922614936938e-55
"lcl|CP002686.1_cds_AEE78341.1_26805",641.255512016969,-0.54258543231329,0.0822585393485039,280.332728535469,1.33344683951359e-57,4.99931444247636e-55
"lcl|CP002684.1_cds_AEE27455.1_339",1775.413547302,0.991425940433694,0.220653640638556,276.82226937267,7.52307246239682e-57,2.78188791849233e-54
"lcl|CP002686.1_cds_AEE74793.1_21932",836.779361404752,-0.810834056501502,0.0908122436974247,275.407941890213,1.51041277178691e-56,5.5097408596778e-54
"lcl|CP002688.1_cds_AED95463.1_44224",485.632377351657,-0.286560786643487,0.122321267508165,274.376257124223,2.51123294371757e-56,9.03842961102829e-54
"lcl|CP002686.1_cds_AEE80375.1_29556",921.176534394703,-0.125981734305259,0.0736502460155066,272.948828704863,5.07401405023095e-56,1.80220967463071e-53
"lcl|CP002688.1_cds_AED94454.1_42841",230.813416020517,-2.25618797122679,0.230861386999758,271.218855933784,1.18994903361611e-55,4.1716213264199e-53
"lcl|CP002688.1_cds_AED91076.1_38254",6662.44784531742,0.5177461769547,0.137897921197386,270.59113580419,1.62120630355959e-55,5.61062089208814e-53
"lcl|CP002688.1_cds_AED97590.1_47103",420.400120745628,-0.519407294460636,0.268454579247901,269.497418643766,2.77871552309355e-55,9.49476542156802e-53
"lcl|CP002684.1_cds_AEE30759.1_4901",488.700539231941,0.726246258163949,0.0762850224819148,269.111570163313,3.360429451908e-55,1.13389290781006e-52
"lcl|CP002684.1_cds_AEE34106.1_9448",782.696698961326,0.176916668969919,0.0858238781394152,266.427403985105,1.2607011100148e-54,4.2014031807086e-52
"lcl|CP002686.1_cds_AEE75690.1_23139",209.355005890459,0.937367803851148,0.202911189030174,266.16164306107,1.43701416066219e-54,4.7305805186482e-52
"lcl|CP002684.1_cds_AEE27669.1_661",780.330892112277,0.478892044232529,0.0608605522483157,266.092939305624,1.48647403547394e-54,4.83444338717873e-52
"lcl|CP002684.1_cds_AEE30642.1_4737",1676.03115250035,-1.0943027236084,0.192720889502304,265.333815959581,2.16040934929853e-54,6.94262975892435e-52
"lcl|CP002688.1_cds_AED97445.1_46882",464.349074393669,0.123034558605908,0.130400132724755,264.651827112784,3.02280061172307e-54,9.59970349562972e-52
"lcl|CP002686.1_cds_AEE77144.1_25149",347.747937698299,0.182866362867598,0.0924107719389154,264.258330588887,3.66921820747812e-54,1.15170786386819e-51
"lcl|CP002686.1_cds_AEE79170.1_27897",4029.38209431133,-0.00967712454967109,0.0770603666890392,264.04388159374,4.07793903511842e-54,1.26528604958605e-51
"lcl|CP002687.1_cds_AEE82287.1_30390",779.431406790033,0.364911577255151,0.101701541431445,262.824230941036,7.43521648249051e-54,2.28075265600396e-51
"lcl|CP002686.1_cds_AEE74096.1_20959",3813.62917141232,0.00072153902218874,0.0549833420512726,261.498070132174,1.42858296324014e-53,4.33294028198927e-51
"lcl|CP002685.1_cds_AEC09329.1_18007",482.281630381008,-1.84285021442642,0.214302243114633,261.033247911808,1.79600208068869e-53,5.38680890734561e-51
"lcl|CP002687.1_cds_ANM67464.1_32448",702.049005341954,-0.492292437170892,0.122837310507528,260.283970588905,2.59736322045869e-53,7.70474975528154e-51
"lcl|CP002687.1_cds_AEE84735.1_33840",1288.05481027548,0.492065487559278,0.11823466199608,258.254920997876,7.05326178353268e-53,2.06951900635523e-50
"lcl|CP002685.1_cds_AEC08448.1_16855",11174.0021615609,-0.00963764581333058,0.0725160003172375,257.829658767954,8.6958923102901e-53,2.52405287122549e-50
"lcl|CP002684.1_cds_AEE29803.1_3636",2348.81736319157,0.307008891239199,0.0947006056309221,256.806508051561,1.43900284321183e-52,4.1323875265596e-50
"lcl|CP002684.1_cds_ANM58257.1_2319",829.69212844306,-0.146692664207625,0.17213830635897,256.697585426102,1.51826746542801e-52,4.3141170486067e-50
"lcl|CP002687.1_cds_AEE83114.1_31506",1155.19907050684,-0.433550039084239,0.100691445994978,256.524692517672,1.65314462202113e-52,4.64843603404566e-50
"lcl|CP002684.1_cds_AEE28224.1_1472",1532.09924426345,0.22085862349263,0.0673058217295336,256.380911649193,1.77439084625763e-52,4.93792850555448e-50
"lcl|CP002684.1_cds_AEE27303.1_125",4080.34190741186,0.05782119655803,0.057705201709968,254.77059233618,3.92008717591587e-52,1.07978401251707e-49
"lcl|CP002688.1_cds_AED98061.1_47703",603.935650344266,-0.203854983342008,0.088682045776243,253.994266664914,5.74437488067892e-52,1.56629955079845e-49
"lcl|CP002685.1_cds_AEC10371.1_19463",103.526806512246,-1.76878825667921,0.302260293612628,253.673851681525,6.72561837592877e-52,1.81551342439821e-49
"lcl|CP002688.1_cds_ANM69820.1_38261",196.832498722935,0.161548051465153,0.140984714767376,253.471428510962,7.43019036726728e-52,1.98584711657439e-49
"lcl|CP002684.1_cds_ANM58154.1_2059",7932.50562422156,-0.193578201922408,0.0660503647228806,253.065212694194,9.07457843304535e-52,2.40156049236888e-49
"lcl|CP002688.1_cds_AED95018.1_43592",382.188443561485,-0.641375145771248,0.170098131937066,252.489536344323,1.20467669729515e-51,3.15718861813448e-49
"lcl|CP002685.1_cds_AEC09708.1_18548",897.91295145883,-0.512875113090989,0.0895606324168616,251.08910300229,2.39981672570614e-51,6.22890891285688e-49
"lcl|CP002688.1_cds_ANM68896.1_42674",937.026532987187,0.28705866875628,0.0687472053307622,250.586004554301,3.07394644722665e-51,7.90267718061297e-49
"lcl|CP002686.1_cds_AEE80174.1_29285",1355.3270422372,-0.588832589638698,0.109857777838675,250.445227829719,3.29443822998151e-51,8.3896288283133e-49
"lcl|CP002684.1_cds_AEE31093.1_5344",5503.64464867902,-0.0927909183474713,0.0649472921948432,250.094634987795,3.91475501453984e-51,9.87615858527929e-49
"lcl|CP002688.1_cds_AED95301.1_44002",937.59431618984,-0.038198783051356,0.0777152302444875,248.691510754965,7.80803048762608e-51,1.95157384243499e-48
"lcl|CP002688.1_cds_AED96860.1_46107",947.068178492643,-0.336018141599996,0.120097943077998,248.222771655951,9.83334806194531e-51,2.43524217967112e-48
"lcl|CP002687.1_cds_AEE86700.1_36546",783.552412865274,0.154587637133436,0.0896215087582516,247.224735788629,1.60675994694963e-50,3.9429889098144e-48
"lcl|CP002687.1_cds_ANM66984.1_30429",2025.82876001988,1.02655796087297,0.163000749023392,247.124314251865,1.68813519119275e-50,4.10536228387901e-48
"lcl|CP002688.1_cds_ANM69013.1_38495",805.364205302066,-0.299558816837223,0.156306076096446,245.227687650381,4.29157660671389e-50,1.03434659751459e-47
"lcl|CP002686.1_cds_AEE75761.1_23229",3035.1597023662,0.210467876145256,0.0554481667389529,244.920525533824,4.99156255004393e-50,1.19240919890164e-47
"lcl|CP002685.1_cds_AEC06793.1_14561",614.236942584681,-0.255782951229512,0.205032618610917,243.621377210992,9.45717080391709e-50,2.23935849720121e-47
"lcl|CP002687.1_cds_AEE82250.1_30334",2939.95283693696,0.311468164447866,0.0665223944540631,240.81136100164,3.76664640165557e-49,8.84146547532961e-47
"lcl|CP002687.1_cds_AEE84868.1_34022",5363.88663757363,0.0677052490848528,0.0523022431484496,240.39255922098,4.62804067134508e-49,1.07697698174387e-46
"lcl|CP002684.1_cds_AEE27306.1_127",183.761385670755,0.22819429587591,0.371415894195338,239.678152039786,6.57604997712191e-49,1.51721276138828e-46
"lcl|CP002684.1_cds_AEE34826.1_10402",1687.00958105998,-0.483726335613299,0.126296216301029,239.204599766847,8.30026923163024e-49,1.89879209863243e-46
"lcl|CP002688.1_cds_AED91097.1_38280",412.981657413979,-0.163134634022401,0.201193554226783,239.180390747157,8.39966421867954e-49,1.90538265478181e-46
"lcl|CP002684.1_cds_AEE36243.1_12287",1700.13114428353,-0.37065503952181,0.0793370545244205,236.562549840554,3.04256637619347e-48,6.8442530632472e-46
"lcl|CP002687.1_cds_AEE86203.1_35863",2276.73678099091,-0.0283359063226958,0.0875740264673685,236.179972789556,3.67216052135308e-48,8.19225629036405e-46
"lcl|CP002686.1_cds_AEE77904.1_26191",626.24585084884,-1.99164270054687,0.244936898883006,234.819377874379,7.16795765703959e-48,1.58599876224694e-45
"lcl|CP002684.1_cds_AEE28924.1_2451",1005.37406397391,0.166399220338073,0.0529142720438547,234.720584482726,7.52464034157165e-48,1.65138326325516e-45
"lcl|CP002684.1_cds_AEE27418.1_288",584.792092448873,1.13366099715869,0.275585457099157,234.645732542021,7.806654588385e-48,1.69945833837794e-45
"lcl|CP002685.1_cds_AEC09758.1_18623",763.601758011606,-1.55298039757769,0.176449634226603,234.055324503318,1.04352015944576e-47,2.25350265472631e-45
"lcl|CP002686.1_cds_AEE78574.1_27127",2030.72164721668,-0.385365715421465,0.132885868602781,234.038976002872,1.05193939952501e-47,2.25365493260145e-45
"lcl|CP002684.1_cds_AEE35220.1_10917",761.776672974973,0.209236713189762,0.12316616264787,233.408265803626,1.43424663843757e-47,3.04850816991998e-45
"lcl|CP002687.1_cds_AEE86982.1_36913",195.751075021557,-0.00378980938538747,0.143097356140072,232.306757415924,2.46456260746991e-47,5.1975314864096e-45
"lcl|CP002685.1_cds_AEC07493.1_15502",2986.68001122231,0.174853644573436,0.0991251899251453,232.266230650814,2.51414252048252e-47,5.26098939518645e-45
"lcl|CP002688.1_cds_AED93745.1_41927",543.009711006862,0.0353457242298883,0.112231643576603,231.808162340065,3.14889547262604e-47,6.53856033754363e-45
"lcl|CP002688.1_cds_AED96815.1_46042",1285.91981831113,-0.166611464508212,0.120987792872361,231.585601357644,3.51285002301252e-47,7.23861629932824e-45
"lcl|CP002688.1_cds_AED91934.1_39446",2523.77033960863,-0.662940660218644,0.143459435649921,231.470253211956,3.71773254347481e-47,7.60276305140598e-45
"lcl|CP002685.1_cds_AEC07203.1_15132",2935.86692745925,-0.375925257373992,0.0830889670969134,230.99044767015,4.70630259583785e-47,9.55202498286068e-45
"lcl|CP002688.1_cds_AED95082.1_43688",997.123264626,0.983275722303202,0.257389112116362,230.742830165237,5.31527530383861e-47,1.06281882630977e-44
"lcl|CP002688.1_cds_AED91350.1_38641",1761.30306138318,-0.385137532874544,0.167757434064134,230.746016084659,5.30696030047539e-47,1.06281882630977e-44
"lcl|CP002685.1_cds_AEC10204.1_19244",262.931663140884,0.208765749303639,0.104762242285167,230.403865769167,6.27863322746797e-47,1.24621636281081e-44
"lcl|CP002686.1_cds_AEE75683.1_23129",195.508108473293,-0.926235338703985,0.310470594842673,230.100157308629,7.28918254668349e-47,1.43623499025674e-44
"lcl|CP002686.1_cds_AEE80255.1_29404",730.543878185792,-0.263779518289267,0.0838240465913626,228.869945514939,1.3341362950063e-46,2.60968660488406e-44
"lcl|CP002687.1_cds_AEE85921.1_35477",3579.05200034446,-0.504380002886749,0.10390661575211,228.520350761394,1.58415465166792e-46,3.07645112713121e-44
"lcl|CP002686.1_cds_AEE78400.1_26882",709.305827403023,-0.00168089367501617,0.107418925571336,228.36554045034,1.70934898903803e-46,3.29586904357805e-44
"lcl|CP002687.1_cds_AEE87163.1_37147",1171.89805820734,0.136507819664607,0.0671922479271265,228.293799359756,1.77067395462355e-46,3.3898987752559e-44
"lcl|CP002686.1_cds_AEE76077.1_23667",8428.3102177215,-1.11975865753053,0.118678069393834,227.409988519933,2.73348121821526e-46,5.19630929609174e-44
"lcl|CP002685.1_cds_AEC06330.1_13954",1698.21468696791,0.154429424403448,0.0940148643841975,227.181171364606,3.05869657912703e-46,5.77387800398286e-44
"lcl|CP002688.1_cds_AED94366.1_42730",516.741677324601,0.486805893545247,0.116691734909529,224.318037186955,1.24835870145413e-45,2.34015241576756e-43
"lcl|CP002687.1_cds_ANM66423.1_30210",5238.40808412568,-0.956472043715574,0.17284478802724,223.346322862519,2.01190461179509e-45,3.74547262695149e-43
"lcl|CP002684.1_cds_AEE29795.1_3628",625.752555776267,-1.36182467317644,0.14644691141521,222.455378549895,3.11625393180284e-45,5.76165470103328e-43
"lcl|CP002686.1_cds_AEE74111.1_20978",491.65498279221,-1.89566705572966,0.22062932357495,222.215938297606,3.50509369695367e-45,6.43649654799778e-43
"lcl|CP002684.1_cds_AEE33119.1_8063",846.645908684336,0.0262212816711223,0.113786655939905,220.96326333736,6.48408344129641e-45,1.18264424604294e-42
"lcl|CP002684.1_cds_AEE32766.1_7599",758.046470347594,-0.226899193983942,0.17848866394665,220.317176906969,8.90479852147233e-45,1.61326262609815e-42
"lcl|CP002688.1_cds_AED98177.1_47873",1030.49142656986,-0.266518016951686,0.130617071169419,219.09421744106,1.62328767648247e-44,2.92126850259786e-42
"lcl|CP002687.1_cds_AEE85675.1_35131",1660.15076034706,-0.721847724038268,0.207049425088881,218.699891697977,1.9700254551642e-44,3.52177928057632e-42
"lcl|CP002687.1_cds_ANM67402.1_36702",1600.46603644987,-0.252687573872589,0.0840641363743134,218.626682632898,2.04211802066402e-44,3.62664038485556e-42
"lcl|CP002688.1_cds_AED93282.1_41310",3715.70336320246,0.0615087087330496,0.0606305372552474,217.373993454082,3.77705629560894e-44,6.663912264292e-42
"lcl|CP002684.1_cds_AEE27977.1_1115",82.1455586995141,-0.879005814668558,0.219751273434855,216.617353004865,5.47589453380203e-44,9.59846084710727e-42
"lcl|CP002685.1_cds_AEC07478.1_15480",1918.23639649536,-0.336827508084674,0.0841559430177473,216.319179865734,6.3389476913509e-44,1.1039584127763e-41
"lcl|CP002687.1_cds_AEE85066.1_34305",1626.96652761854,0.317920116155094,0.460816644727072,215.514412020218,9.40941987245127e-44,1.62819153869839e-41
"lcl|CP002684.1_cds_AEE28552.1_1938",974.229375724181,0.254615142681579,0.0719761418214361,215.218364760042,1.08809245500741e-43,1.87082597009363e-41
"lcl|CP002686.1_cds_AEE77138.1_25141",628.269619278661,0.241684863524478,0.180123608996304,214.804467062135,1.33317160515722e-43,2.2776983740262e-41
"lcl|CP002685.1_cds_AEC09816.1_18690",132.752943127835,2.2897788972769,1.56668058612325,213.754185667895,2.23220527509626e-43,3.78969491798418e-41
"lcl|CP002684.1_cds_AEE28836.1_2337",6481.06076442118,1.10810747989168,0.139431672251444,213.700670866454,2.29160241931218e-43,3.86621973168207e-41
"lcl|CP002688.1_cds_AED96275.1_45313",610.51552792132,0.540835693863679,0.182614836756276,213.439658667594,2.60474824696113e-43,4.36724063220303e-41
"lcl|CP002687.1_cds_AEE83323.1_31810",4965.81147155056,0.0251254459162605,0.124656810520927,212.995188326976,3.23957167817695e-43,5.39808628893263e-41
"lcl|CP002684.1_cds_AEE28715.1_2177",2350.17538206837,0.395006174467343,0.0916425923769083,212.263225534565,4.6394804381353e-43,7.68332116239413e-41
"lcl|CP002688.1_cds_ANM69812.1_37228",5724.28194265707,-0.387995199970508,0.0591896797735887,211.863841785174,5.64383124782829e-43,9.28960857950469e-41
"lcl|CP002686.1_cds_AEE80252.1_29399",241.14426041329,-0.403261263246693,0.17451867618238,211.767589993332,5.91675871182461e-43,9.6417591478097e-41
"lcl|CP002688.1_cds_AED96460.1_45555",4813.0259943435,0.402877091637663,0.0497138200215527,211.763304064834,5.92921396805368e-43,9.6417591478097e-41
"lcl|CP002684.1_cds_ANM58390.1_845",704.864235976991,-0.0858815163515339,0.091381365975442,211.464999403872,6.86373186546546e-43,1.10945855075673e-40
"lcl|CP002684.1_cds_AEE31648.1_6087",834.351484645299,0.63718915419088,0.0935840454634276,210.825430746445,9.39365913916552e-43,1.50935973096806e-40
"lcl|CP002688.1_cds_AED93892.1_42102",376.611669040196,0.0588517908488668,0.136360170938006,210.37966326121,1.16899041847181e-42,1.86720280214367e-40
"lcl|CP002687.1_cds_AEE85193.1_34478",534.311415052784,-0.0296832418272321,0.0920106404785502,209.951599339405,1.442153695172e-42,2.28997040279253e-40
"lcl|CP002686.1_cds_ANM64757.1_27923",1565.06904284634,-0.0112499840499848,0.0989222001022204,209.855956898,1.51142999931896e-42,2.38593809366175e-40
"lcl|CP002687.1_cds_ANM68096.1_32586",1347.05354950467,-0.034507585043918,0.146630257049736,209.537119664183,1.76731756507049e-42,2.77366106694842e-40
"lcl|CP002686.1_cds_AEE73989.1_20810",9343.6887831795,0.119238738209033,0.143208514981396,209.347428878691,1.93966289832973e-42,3.02654683685044e-40
"lcl|CP002686.1_cds_AEE74886.1_22053",1078.51220304993,-0.0229178917003106,0.119764486400244,209.252772045553,2.03185007328388e-42,3.15217016541523e-40
"lcl|CP002688.1_cds_AED90573.1_37552",526.979358781301,0.59924665459979,0.135830985637995,209.005065898757,2.2943590786711e-42,3.53908165540844e-40
"lcl|CP002687.1_cds_AEE86223.1_35887",1441.79756976467,0.0974646069499064,0.0664225984265011,208.162120854179,3.46918941896262e-42,5.32086927133392e-40
"lcl|CP002687.1_cds_AEE86150.1_35789",2167.02041769075,0.258006785973228,0.093255407466145,207.845141567819,4.05273551156837e-42,6.18076510730376e-40
"lcl|CP002688.1_cds_AED93234.1_41227",1109.47708758926,-0.286254671044383,0.0567190224653969,207.726369098023,4.2958356684648e-42,6.51470719295163e-40
"lcl|CP002686.1_cds_AEE75693.1_23142",557.772977076891,0.522332815027491,0.140154187294974,207.325133241906,5.23012112225189e-42,7.8872564007859e-40
"lcl|CP002684.1_cds_AEE35332.1_11060",436.488929003355,0.495982264306902,0.0870790526326018,206.993660777863,6.15337917390614e-42,9.22801763446791e-40
"lcl|CP002684.1_cds_AEE36457.1_12619",597.106937283271,-2.85224175013183,0.354688055276515,206.003871451709,9.99817394355629e-42,1.49110888084176e-39
"lcl|CP002684.1_cds_AEE36410.1_12548",1309.24268573207,-0.418890684197354,0.0600462709248372,205.86988170182,1.06771795406517e-41,1.58362518967227e-39
"lcl|CP002687.1_cds_AEE85323.1_34654",2412.6686142804,-0.581032222919987,0.11571702436965,205.723601460393,1.14712171924216e-41,1.69209856225261e-39
"lcl|CP002684.1_cds_AEE33648.1_8780",1916.7309514873,0.0112264824742334,0.0638233803249425,205.657549697727,1.18488512997585e-41,1.73830376079175e-39
"lcl|CP002688.1_cds_AED97623.2_47141",808.1219999695,-0.695489962780058,0.130695739584887,205.487905856219,1.28766867810169e-41,1.8788826106312e-39
"lcl|CP002684.1_cds_AEE35511.1_11300",485.247960641918,-0.0897400467485342,0.270468046807694,204.516847502323,2.07296778691033e-41,3.00847808816438e-39
"lcl|CP002688.1_cds_AED91349.1_38640",233.207435642398,-0.034653662002873,0.137930699651715,204.378901821716,2.21802661112395e-41,3.20178664923423e-39
"lcl|CP002685.1_cds_AEC10098.1_19094",2212.15070086268,-0.0750050265681718,0.117329915189632,203.973089148208,2.70631525953812e-41,3.88586564446659e-39
"lcl|CP002688.1_cds_AED95662.1_44481",1433.27229775981,-0.188224857121706,0.0979995070122203,203.433666416086,3.52561616610679e-41,5.03547527978236e-39
"lcl|CP002686.1_cds_AEE77728.1_25971",1397.72957833483,-0.0192829680840632,0.057818215037231,202.567892197837,5.38973691934864e-41,7.65739781057354e-39
"lcl|CP002687.1_cds_AEE86326.1_36024",2710.4200789217,0.418368984886956,0.0590656171072559,202.548423668436,5.44142247175368e-41,7.6903538325926e-39
"lcl|CP002686.1_cds_AEE79120.1_27829",756.551949335104,0.00834710633424383,0.0916736972059778,202.524775648041,5.50487084043404e-41,7.73950434722273e-39
"lcl|CP002684.1_cds_AEE27226.1_14",2695.50247189097,-1.23173825726597,0.118668559538958,202.41945015209,5.79656752012663e-41,8.10738568074084e-39
"lcl|CP002684.1_cds_ANM58205.1_9821",1161.630582584,-0.735105836967342,0.138206979842981,202.043832153735,6.96847867732508e-41,9.69624295957284e-39
"lcl|CP002684.1_cds_AEE36283.1_12351",322.295510078173,-0.0846658216665474,0.224723862001663,201.917179042763,7.41482810078094e-41,1.02644035770503e-38
"lcl|CP002685.1_cds_AEC10570.1_19725",533.190365934326,0.144205096699491,0.119512519945714,201.246384525967,1.03015024579889e-40,1.41876917015793e-38
"lcl|CP002688.1_cds_AED90839.1_37920",405.085853837927,-0.288061414922408,0.15962969682967,200.91972968832,1.2090264311226e-40,1.65667307013824e-38
"lcl|CP002686.1_cds_AEE79343.1_28135",1572.49106149888,-0.762802335853548,0.108993272251479,200.259056465282,1.67134783263148e-40,2.27860421182092e-38
"lcl|CP002686.1_cds_AEE79254.1_28017",1540.0553396656,0.219660483131611,0.129126610275464,200.148681537331,1.76425100017856e-40,2.39317545220201e-38
"lcl|CP002684.1_cds_AEE28699.1_2157",2214.19492920126,-2.69611334186047,0.296551810342813,198.620494275215,3.73088133392592e-40,5.03557053639982e-38
"lcl|CP002687.1_cds_AEE81831.1_29756",187.924497218584,-0.29934355592132,0.137630031982281,198.51534149261,3.92816514823408e-40,5.2754671647478e-38
"lcl|CP002685.1_cds_AEC07230.1_15163",1334.01529192458,-0.452147466568384,0.0736238481997818,198.10779090761,4.79646392140522e-40,6.40969045021844e-38
"lcl|CP002684.1_cds_AEE30138.1_4099",3988.81726690883,-0.715043027315442,0.168197577442864,197.900290307146,5.30980178970568e-40,7.06072854735543e-38
"lcl|CP002685.1_cds_AEC06038.1_13560",799.726649032836,0.151962843453623,0.0803910263494577,197.865163687985,5.40198446348833e-40,7.14809650036294e-38
"lcl|CP002685.1_cds_ANM63039.1_13202",553.82544968851,-0.234014543151112,0.0912620257365507,197.189389522917,7.52236349911711e-40,9.90530147781303e-38
"lcl|CP002688.1_cds_AED95846.1_44742",149.969807956615,-0.88915192533603,0.15710605121735,197.179225721146,7.55991722160463e-40,9.90642745048522e-38
"lcl|CP002685.1_cds_AEC09501.1_18254",298.074237391539,0.505570196063914,0.257564396774323,196.679583011797,9.65676574876223e-40,1.25929823488931e-37
"lcl|CP002686.1_cds_AEE78859.1_27495",395.015933408022,-0.0488057850657827,0.127405259757612,196.567023664238,1.02042589475244e-39,1.32429695206477e-37
"lcl|CP002684.1_cds_AEE33639.1_8767",875.913752861064,-0.118726050231791,0.0882234163605757,196.273183405928,1.17842489760723e-39,1.52202878880428e-37
"lcl|CP002688.1_cds_AED91161.1_38370",509.12299927937,0.424741012051338,0.122274305399678,195.602189933857,1.63705073466058e-39,2.10431178721085e-37
"lcl|CP002684.1_cds_AEE30924.1_5128",1544.48072025873,-0.126182833029624,0.060214075446836,195.520975985262,1.70349357341489e-39,2.17934149387496e-37
"lcl|CP002688.1_cds_AED98312.1_48070",413.251571708644,-1.03773332142507,0.242235930533907,195.383725084386,1.82196677020827e-39,2.31991372617934e-37
"lcl|CP002688.1_cds_AED93410.1_41475",217.416151961884,0.199039675639278,0.255435465787082,195.354071363089,1.84862655703323e-39,2.34280869861761e-37
"lcl|CP002684.1_cds_AEE35594.1_11425",1374.57822530324,-0.413981763857668,0.14453467525502,195.315274397782,1.88409627266936e-39,2.3766025600204e-37
"lcl|CP002684.1_cds_AEE32272.2_6922",8793.28731960242,-0.734375516147629,0.111096034589328,195.096005685751,2.09773691155067e-39,2.62158843474069e-37
"lcl|CP002685.1_cds_AEC08338.1_16681",604.342215008932,-0.182948664573824,0.137708394705794,195.102058807927,2.09152602950043e-39,2.62158843474069e-37
"lcl|CP002686.1_cds_ANM64134.1_27657",1690.97641182519,-0.0805528822484987,0.122232840593828,194.894886267108,2.31492468456441e-39,2.87968096475262e-37
"lcl|CP002687.1_cds_AEE83460.1_32006",297.726595860764,0.201881993609569,0.154597313640304,194.543537836297,2.74966656842682e-39,3.4047935480786e-37
"lcl|CP002688.1_cds_AED93009.1_40905",287.832678729199,-0.303387015264083,0.179544785858378,194.367910139833,2.99668215331842e-39,3.69371863226838e-37
"lcl|CP002687.1_cds_AEE84101.1_32962",801.079152171235,-0.364289885726406,0.130716492899367,193.77561628224,4.00527273850712e-39,4.91446965014824e-37
"lcl|CP002686.1_cds_AEE80161.1_29266",664.141359124627,-0.279278256304638,0.0888666739687054,193.413956632311,4.78144995430413e-39,5.84029231070071e-37
"lcl|CP002684.1_cds_AEE29949.1_3833",562.825819879624,-0.836770513578152,0.14372734695854,192.794705164857,6.47547738849746e-39,7.87383047860812e-37
"lcl|CP002684.1_cds_AEE33811.1_9012",1095.89860098016,0.11803242686515,0.0637947578847142,192.39115651844,7.89042085593306e-39,9.55130137152722e-37
"lcl|CP002686.1_cds_AEE80473.1_29690",344.371823588904,0.50214970139054,0.208852608623374,192.36202439407,8.00379511417019e-39,9.64528773713884e-37
"lcl|CP002687.1_cds_AEE83112.1_31504",516.427026926007,-0.535781619225037,0.113607284267545,192.007739163833,9.52014302186046e-39,1.14216329214267e-36
"lcl|CP002684.1_cds_AEE29448.1_3131",3371.12571314044,0.00739732183538511,0.263885264988057,191.62365600842,1.14901309075852e-38,1.37240970672281e-36
"lcl|CP002684.1_cds_AEE31002.1_5219",305.143427747489,0.13462929881337,0.153820732879324,191.548994589961,1.19179769274873e-38,1.41724171445195e-36
"lcl|CP002687.1_cds_AEE86663.1_36503",580.063901806281,-0.15917349621804,0.15655436287624,191.48178577396,1.2316721356725e-38,1.45823498378699e-36
"lcl|CP002685.1_cds_ANM62121.1_15072",1131.11208689739,0.501240339017199,0.0785035636686306,191.453456211226,1.24887688782315e-38,1.47214771658944e-36
